text,createTime
"presiden/wapres pas belum ngerespon suatu masalah pada masyarakat: kena hujat
pas lagi merespon: kena hujat
paling bener' ganti rakyat",1764940437
Kalian punya energi drimna si nge hujat beliau ngeliat pak gibran yg seperti itu pun kena hujat😭😭😭,1764934908
setuju tidak ganti rakyat?????,1765124868
akhirnya kita punya wapres,1764935015
gua catet nih yehhh,1764947500
"salut sih meskipun bukn pndukung 02, tpi klo cra kerja ny bgus amanah gw dukung² aj slama dia ngajalnin tugasny dgn bnar gk ngerugiin kit jg buat apa dihujat",1764938891
"bersyukur guyss, yg bully wapres coba klian aja noh yg jd wapres bakal kaya gitu ga?",1764934469
dia sepetti melakukan skripis mengumpulkan data di lapangan kmudian di analisis.. lalu di kerjakan secara perlahan.,1764926387
"TERSERAH LAH PADA HUJAT DIA, SETIDAKNYA YANG DIBUTUHIN RAKYAT DI SAAT DARURAT ADALAH PEJABAT YANG BEGINI !!!!!!!",1764946057
Sebaik ini masih di hujat 🥺 sehat slalu pak gibran,1765081647
"eh haters, selama ini jarang ada wapres yg turun padang kek gini, pas wapres jokowi apalagi 🗿",1764933103
baca komenan anak abah gw cuma bisa senyum tipis aja sih .,1764931369
"Knapa pada ngebully emang seharusnya pejabat gitu kan, tpi miris banget yah saking kurangnya kinerja pejabat d negeri kt, giliran ada yg keliatan kinerjanya baik malah d kira pencitraan😭😭",1764932507
kami bangga punya pemimpin kaya pak presiden dan wapres 🥰🥰🥰,1764933523
"sedih bgt baca komennya😢 yauda si gais kalo emang kalian gasuka sama wapres kita yg skrg,cukup hargain aja kerjanya beliau, pada gabisa ngehargain apa ya?😢😢 gausah ngehujat kaya gini.",1765069955
panjang umur buat pemerintah yg mau jalani tanggung jawabnya,1764927920
Ganti Rakyat aja yg benar 😭,1764933237
"banyak energi bgt sih kalian hujat orang, turun salah ga turun salah lohhh🥺💔",1764942766
"kenapa sih bare minimum bare minimum terus, tau ga sih, saat kita dapet musibah, ada orang yg kapasitasnya di atas kita terus peduli sama kita, itu tuh bikin perasaan korban serasa di dengar, ada rasa gak sendirian, tolong jangan lihat dari segi pa wapres nya, tp dari sisi korban, yg jadi merasa lebih baik meskipun keadaan lagi sulit",1764932243
"diem diem gua tau ini bare minimum, dan divideo pun ga dibuat terlalu dilebih lebihkan kok, kalo ada yg muji atau apresiasi emang gaboleh??
karena ini bare minimum jadi gaboleh dipuji tah?",1764932168
sesedih apa ya yang keluarganya belum ketemu :((,1764926015
"yg keja dibilang normal, yg gx kerja dikata""in, yg pinter ngomong dipuji"" 😁😂",1764988844
please buat rakyat yg gak suka sama pemerintah silakan bikin negara sendiri gak sih😭,1764981855
"tapi aku kasian klo liat pak gibran, dia serba salah",1764937763
selama hmpir 30 th hidup dan tau yang namanya wapres..cuma wapres gibran yg lakukan hal kayak gini kerja lngsung turun ke rakyat dan sangat care ke rakyatnya,1764945621
Padahal Tulus banget pada Rakyatnya Malah dihujat,1764933168
"nyatet keluhan rakyat salah,, gak nyatet di katain planga plongo.. emang kudu ganti rakyat sih 😭",1764942975
catatan itu jgn di lupakan pak wapres... rakyat Lo itu,1765072824
"emng bner ya orang baik emng banyak GK suka,mau sebaik apapun kmu pasti bakal selalu dianggap jelek sama orang yg GK suka",1764977835
"""it's a bare minimum"" yes. and FORCE THE SAME BARE MINIMUM ON OTHER MINISTERS",1765071554
"orng berbuat baik dihujat, orang berbuat salah dihujat paling bener gnti rakyat",1764930708
Gak perlu ditanggapi pak..sekalipun dihujat habis²an..toh pada akhirnya yg akan menjadi hakim atas perbuatan kita semua adalah Tuhan..bukan manusia 🙏😇,1764931488
2026 ganti rakyat😭 miris banget yaallah😭,1764995941
sad bgt si hidup di indo 😭 setidaknya beliau terjun langsung dengar keluhan warga itu salah satu bentuk tanggung jawab beliau kita sebagai rakyat harusnya apresiasi dan dukung kok mlh d hujat si 😭 yg bilang bare minimum hey semua hal besar juga berawal dari langkah kecil,1765049073
sebaik ini presidennya masih aja dihujat😭,1764944378
"padahal orang luar negri pingin presiden kayak kluarga pak jokowi gini,, eee di negri sendiri asik di hina aja😭😭yok pakgibran kita pindah aja, sedih x baca"" komen"" nya😭",1764943475
"yang ngehujat tuh kira kira udah ngebantu gak si,kek donasi atau tenaga gt ?",1764945956
"knp nge hate yg bilang ""bare minimum""? kan emg bener.. biar pejabat lainnya jg sadar harusnya gini jadi pejabat tuh, bukan kek zulhas dll.. ini bare minimun yang bagus.",1764950170
"wapres aktif, terjun ke masyarakat salah.... wapres gak pernah kelihatan salah,,, presiden aktif salah,,,, presiden gak terlalu aktif juga salah... 😅😂 apasih yang kalian inginkan bree..??",1764985697
"sekelas menteri (purbaya) emang tugasnya begitu aja di puja2, lah giliran keluarga jokowi mah di hujat 🤣🤣 netijen : saya aslinya 2 org",1765071069
setulus dan sebaik ini selalu aja dihujat 😭🙏🏻,1765081371
netizen anj emg mau gibran ngapain aja selalu sala,1764939454
wakil se baik ini se perduli ini masih ada aja yg ngehujat ?,1764949720
"emang paling bener harus ganti rakyat si, miris baca komen komennya",1764948279
dari komen² aja keliatan bgt harusnya emng yg diganti tu rakyatnya. orng mah ngerti pejabat berbuat baik masih aja dihujat. peduli salah ga peduli salah. ga habis pikir.,1764928456
Rakyat nya anies pindah aja deh ke yaman👍🏻,1764947876
"Dia di caci, di hina, diragukan, tp dia tetap bekerja menjalankan tugasnya sebagai wapres. Anda hebat mas Gibran.",1765086718
padahal di sana mayoritas anis,1764978103
"iyaaa tau ini tugas diaa,tapi jarang pejabat ngelakuin ini coba DPR,DPR mah saat di sorot media aja ngebantu,EMG ADA DPR YANG MENCATAT KELUH KESAH WARGA???",1764933684
"beda platform beda komen, ganti rakyat aja",1764928109
"saking gak ada nya hal baik yang dilakukan pejabat2 diatas sana, hal yang menjadi kewajiban gini pun jadi sangat disanjung. tapi ini udah langkah yang bagus, good job gibran",1764931474
"Buat yang bilang pencitraan dll. Heeeyyy, ini tugas wapres. wapres sudah ditugaskan presiden untuk menangani hal2 tertentu. Selanjutnya wapres melaporkan ke presiden hasilnya sprti apa, Barulah dicari solusi. Presiden dan wapres sekarang udh oke banget dalam pembagian tugas kenegaraan. Kapan lagi kita liat wapres yang sangt dilibatkan dalam urusn kenegaraan. Berarti pak prabowo prcaya dengan kemampuan pak gibran dalam menyelesaikan tugas kenegaraan.",1764932748
"di tolongin salah,nggak ditolongin makin salah ,pusing banget sama rakyat ya, ini lagi bencana loh guys jangan mempersalahkan terus,aku malah senang mereka segercep itu karena aku sendiri nggak bisa bantu",1764940265
"dia nulis sendiri loh,, gak pake asisten",1765074795
stop menormalisasi anggep effort seseorang adalah sebuah bare minimum,1764929420
"ga peduli sm yg ngehina pak prabowo mas gibran, cuman mau blg terimakasih ga pernah nyesel pilih kalian",1764936607
sampe wakil presidennya yg langsung turun🥺,1764931727
"emang paling bener nonton beginian tu gausa buka komen, mending nonton, dan di doakan biar bisa lebih baik, bukannya malah nge jelek jelekin apa aja, bersyukur lah 🙃",1765102242
bupati yg tiba2 pergi umroh liat nih contohin bukanya kabur dari tanggung jawab,1764939544
"Tau gak sih, wanita itu cukup di denger aja udah bikin hati plong gak sih. hidup sbg seorg ibu, seorg anak perempuan itu berat makanya liat ini kek brasa dingertiin, bukan cuma soal makan aja. tapi mental jg",1764943373
kek nya wapres nafas aja di hujatt,1764947314
dilihat dari komentar nya ternyata sebagian sifat pemerintah itu cerminan sebagian banyak sifat rakyat nya juga 🥲,1764945597
"yang benci biar benci yang tidak benci jangan membalas,biar aja mereka mau gimana kita yang mendukung harus selalu mendoakan supaya tetap seperti itu",1764936197
"ga turun kelapangan, dikata katain ga buka mata lah ini lah, giliran kaya gini masih dihujat heran gua😔 panjang umur buat pak presiden dan pak Gibran juga yang lagi kena musibah semoga hatinya di tabahkan dan cepat selesai hingga ga berlarut-larut aamiin🤲🏻",1764932771
Padahal dia nulis keluhan masyarakat tapi di hujat kenapa wapres lain sblum gibran yg dateng cuma dengar doang tpi gk masuk di otak gk di lakuin gk d hujat,1764942177
"serba salah ya, ngebantu di hujat ga ngebantu apa lagi🤣
izin🙏",1764939485
"pejabat/pemimpin yg mw minta maaf ke rakyatnya itu jarang bngt diindo...
dia turun langsung ke masyarakat tanya keperluan dicatat dan akan ditindak lanjuti...lw kamu blng emnk itu tugasnya dia... berarti dia bertugas dengan baik sesuai tugasnya...jaman sekarang sulit buat nemuin pejabat sperti itu...itu yg bikin kita respect",1765066491
mending ganti rakyat 😹,1765078966
kliatan dari mukanya gibran beliau sangat tulus 😭😭😭😭 tolong yg membenci hatinya terbuat dari apa tolong😭,1764931292
"iya bare minimum. terus kenapa pada nganggep spesial? ya nggak se spesial itu juga, tapi karena wapres sebelumnya yg menjabat 10 tahun itu nggak pernah demikian, jadilah hal bareminimum itu jadi sesuatu yg wah. sudah ya netizen, stop menghujat. have a nice day",1764929759
"gua pengin peluk pa gibran sambil nangis mau blng makasih, semangat trs sehat selalu mas gibran!!
gua ga tau knp org"" pda ga suka dia🥺",1764928953
"sangking kita gk pernah menemukan presiden dan wakilnya kerja nyata bener2 kerja dri ketemu rakyat kecil jdi banyak yg berfikir aneh, yaAllah gimna sih caranya ngadepin masyarakat seperti ini kerja salah apalagi gk kerja makin2 itu mulutnya, cobaan jdi presiden dan wakil untuk membuat Indonesia maju itu di rakyat nya sendiri😭",1764945245
"pak terimakasih ya pak, meski bapak jarang di apresiasi oleh rakyat bapak sendiri ❤❤ sehat selalu pak wapres dan presiden",1764934658
"ga ngejalanin tugasnya dihujat, ngejalanin tugasnya juga dihujat. bingung",1765070287
dibantu salah ga dibantu salah perasaan selama liat komen video video kyak begini di tiktok,1764933931
presiden sama wakil presiden kali ini cobaanya banyak bgt🥺,1764927042
seperti biasa gw yg ngepoin profil yg komennya menghujat beliau🧐,1764942786
setidaknya pak wapres tdk pencitraan manggul beras dan gk pake rompi anti badai😌😌,1764924134
Prabowo Gibran 2 pereode selanjutnya Gibran presiden RI ke 9 insyaallah bismillah,1764944881
"gini deh, wapres sebelumnya nggk keliatan kegiatannya rakyat biasa aja, Mas gibran keliatan kerja- eh dikata “emang udh tugasnya” & dihujat apapun yg dilakukan, yakin 100% sakit hati atas kekalahan pilpres masih jd dalangnya 🙏🏻",1765066070
Apaan si anjir bare minimun kocakkkkk,1764947752
"bandingiin sama wapres sebelum ini deh,emang pernah keliatan?",1764926029
"meskipun ini bisa dibilang bare minimum, tapi ga semua bisa dan jarang loh kita liat pejabat yg gini? kalo sekedar turun ke jalan okelah banyak, tapi yg sampe bawa buku catatan itu gw personally kerenn loh. c'mon bagaimanapun dia, bisa lah setidaknya dihargai, at least for him being human, for showing his empathy to others, aneh kadang-kadang gw liat orang di negara ini",1764931884
Sehat selau pak gibran🥺🥰,1764938757
gibran: keluhannya apa dek.?,1764986687
SDM indonesia rendah bangettt pliss🥺,1764937906
"ga perlu di elu2 kan krn emang tanggung jawab beliau, tp jangan juga menjelek2an karna beliau jg sedag berusaha. yuk jaga jempolnya.",1764957117
GANTI RAKYAT😌🙏🏻,1764942427
"Pak Prabowo, mas Gibran.. Demi Allah, aku gak pernah nyesel milih kalian😌🙏🙏 Sehat selalu panjang umur, negara butuh kalian.",1764932235
ganti rakyat keknya🙏🏻 komenannya,1764937670
"kemarin ada yang bilang masih muda kok jadi wapres kurang pengalaman dll, biarlah yang penting bermanfaat dalam mengemban tugas dari pada yang tua katanya banyak pengalaman tapi gak ada manfaat😩",1764937727
"iyaa gaiss this is bare minimum, tapii kita juga perlu hargai belio sbg wapres dimana dia udah mau turun langsung ke lapangan dan mendegarkan keluhan rakyat, lihatlah sisi positif nya karena kalo kalian lihat dari negatifnya terus mau jadi apa negara kita? kalo SDM nya saja tidak mau berkembang",1764930468
"Heran deh ama netihen.. Orang kerja aja disalah²in, giliran ga kerja juga malah makin jadi² nyalahinnya. Hadeh.. Mau klean apa sih.. 😭😭😭",1764947514
aku tim yg gak pernah hujat beliau bapak gibran. aku yg slalu kasihan lihat beliau,1764931270
"emg udah tugasnya pejabat tuh sbnrnya kaya gini, cuman kalian sering ga liat ada pejabat yg kaya gini? nyatet di bukunya sndiri. mksdnya tuh yg bner2 ngedengerin kita bkn yg korup doang",1764928343
Terimakasih pak gibran,1764944906
"udh gausa dengerin apa kata orang pak, lakukan aja apa yang terbaik, belom tentu orang yang ngehujat bapak bisa ngelakuin kaya apa yang bapak lakuin. semangat pak",1764938358
walaupun bukan pendukung mas gibran tapi lama2 kasihan loh dia sama pak Prabowo kayak gak banyak dihargai usahanya.,1764945229
"""Tidak perlu menjelaskan tentang dirimu kepada siapa pun, karena yang menyukaimu tidak butuh itu. Dan yang membencimu tidak akan percaya itu.""
~Ali bin Abi Thalib",1764989855
tahun 2026 harus ganti rakyat sih (kecuali gue),1764927285
"gitu aja masih dihujat, ex wapres sblumnya jarang keliatan perasaan aman"" aja, ga segitunya di hate",1765077388
"orang2 punya energi buat hujat si, kalian keren punya niat buat itu😭",1764943705
bantu salah ga bantu makin salah 😭,1764927617
"""udh tugas dia, ini bare minimum, ga usah di wah wah in"" wajar lh anjrt, patut di apresiasi. wlpn emng kita udh tau itu sudah tugas dari sana, tapi stidaknya kita mengapresiasi dmn kbnyakan pemerintah/pejabat yg sharusnya kek gni sesuai tugas mereka, tp mereka cmn sekedar jabatan tnpa peran",1764929790
org2 yg benci pak gibran maunya di pimpin siapa sih serius nanya?😭,1764929903
"Gausah dipuji dan apresiasi berlebihan, itu emang tugas dia sebagai wapres. ✌",1764980129
"sebagai warga negara Indonesia,kita harus selalu berpikir positif ke pemimpin kita, jangan negatif aja yg terus dibahas2",1764937599
"iya tau itu bare minimum, tp seenggaknya kita respect lah. jgn mlah dihujat, org2 disitu juga mnyambutnya dgn ramah loh,.",1764931608
netizen ini gmna sih.. wapres skg itu krja loh.. kalian ga inget mantan wapres bapak ny dia dlu kmna ajaa weyyy,1765082399
"apa aja salah dah perasaan, paling bener ganti rakyat",1764988213
udah ya Indonesia ganti rakyat aja ☹️,1764925735
"mungkin kaitannya dgn psikologis pengungsi. kalau dgn berkomunikasi dan di dengarkan keluhannya, mereka jadi bisa lebih tenang meskipun gimmick sekalipun. kalau untuk kebutuhan ya jelas. sayapun yg bukan seorang pejabat dan orang yg berpendidikan tinggi tau kalau yg dibutuhkan mereka itu ya prioritasnya makanan, obat""an atau dokter, pakaian bersih, peralatan penunjang kebersihan dan mungkin bisa di sediakan fasilitas informasi untuk berkabar dengan sanak saudara di tiap posko.",1764952029
"at least dri segala hal yang ga di dengar, dia masih mau mendengarkan, disemogakan aja apa yang disampaikan warga diturutin, karna banyak pemerintah yg bilangnya bkl mensejahterakan rakyat ternyata malah korupsi😂",1764948012
"@z:ada aksi nyata dihujat, ga ada aksinya juga di hujat",1764929318
mau nya apasih udh ngebantu ttep aja di pandang buruk di judge,1764927989
"Dilakuin salah ga dilakuin salah, terlalu banyak yang ngelakuin kesalahan sampe yang ga salah pun disalahin",1764951922
"aku masih heran knp banyak yang bilang kalooo kita pemerintahnya gak gercep ga peduli ga liput lah ini lah itulahhh, kayak pasti ga mungkin mereka diem aja kooo😔😔😔",1764924111
"Tipe orang2 yg berpikir kritis dan teliti itu salah satunya, terjun ke TKP gali semua informasi sebanyaknya dan bawa mini note",1765084737
vibes pak wakapres kayak anak kuliahan lagi ngumpulin data 🥰,1765011243
"sya emang ga nyoblos gibran, tp ngeliat dia udah banyak dengerin kritik dan ngelakuin hal baik syukurlah beliau dah improve",1765074240
wapres kyk gni masih ae bnyak yg ngehujat😞,1765084207
bagusnya kaya gitu sii.. gue juga gitu waktu masih training kerja semuanya gue catat sampe akhirnya anak baru seterusnya malah copy paste catatan guee😭,1764941041
niat baik apapun di lakukan akan salah di mata pembenci,1764953337
"semua pejabat salah, semua wakil rakyat salah, cuma netizen yg maha benar",1764937891
"semua semuanya di hujat,maunya apa sih",1764977326
"dan dia kesana bawa mainan Lo buat anak-anak ,sederhana tp bikin anak bahagia dan ga semua orang kepikiran ke sana",1764924767
sekelas waperes sama presiden aja tanpa rompi,1764935756
"bagus lah, semoga ada solusi dari keluhan"" mereka yaa, jangan cuma dicatat doang😭",1764948015
"Sehat sehat pak gibran ,mau sbaik apapun kamu pasti di pembenci sllu salah",1764936227
x tuh anjir dah gabisa berkata kata bgt gua. sampe gua uninstall😭,1764929310
sederhana tapi anak kakek tidak suka😂,1764923425
"soalnya kalau pegang hp nanti netizan bilangnya ""gapeduli rakyat cuma main hp"" padahal banyak banget benefitnya ngetik di gadget daripada di kertas, lebih memorable juga",1764930337
